Local time,Open,High,Low,Close,Volume
01.11.2024 00:30:00.000 GMT+0200,2745.755,2746.335,2745.655,2746.255,34749.999899999995
01.11.2024 00:45:00.000 GMT+0200,2746.235,2746.285,2745.475,2745.985,25630.0001
01.11.2024 01:00:00.000 GMT+0200,2745.995,2746.758,2745.325,2746.315,204040.0023
01.11.2024 01:15:00.000 GMT+0200,2746.295,2746.955,2745.895,2746.955,54000.00020000001
01.11.2024 01:30:00.000 GMT+0200,2746.925,2747.785,2746.715,2747.635,77489.9994
01.11.2024 01:45:00.000 GMT+0200,2747.715,2747.715,2745.905,2746.545,136920.0005
01.11.2024 02:00:00.000 GMT+0200,2746.545,2747.175,2745.695,2746.735,200880.00170000002
01.11.2024 02:15:00.000 GMT+0200,2746.755,2747.075,2745.615,2746.405,203909.99940000003
01.11.2024 02:30:00.000 GMT+0200,2746.395,2746.594,2745.265,2746.345,303929.9995
01.11.2024 02:45:00.000 GMT+0200,2746.345,2746.805,2744.695,2744.888,522479.99889999995
01.11.2024 03:00:00.000 GMT+0200,2744.865,2747.665,2744.705,2747.018,669689.9999
01.11.2024 03:15:00.000 GMT+0200,2746.995,2747.675,2745.335,2746.795,696509.9963999998
01.11.2024 03:30:00.000 GMT+0200,2746.795,2747.975,2745.258,2746.605,1178669.9929
01.11.2024 03:45:00.000 GMT+0200,2746.605,2749.895,2746.575,2749.645,962849.9951
01.11.2024 04:00:00.000 GMT+0200,2749.635,2750.875,2746.365,2746.795,1025070.0096999999
01.11.2024 04:15:00.000 GMT+0200,2746.825,2748.235,2746.505,2747.965,463889.9955
01.11.2024 04:30:00.000 GMT+0200,2747.965,2749.575,2745.625,2748.545,1399890.0017000001
01.11.2024 04:45:00.000 GMT+0200,2748.495,2748.955,2746.165,2748.595,1281270.005
01.11.2024 05:00:00.000 GMT+0200,2748.615,2749.095,2747.255,2748.754,1071150.0048999998
01.11.2024 05:15:00.000 GMT+0200,2748.754,2750.035,2748.165,2749.875,595380.0062999999
01.11.2024 05:30:00.000 GMT+0200,2749.845,2750.985,2748.895,2749.648,204509.99970000001
01.11.2024 05:45:00.000 GMT+0200,2749.648,2751.805,2749.275,2751.625,482190.0015
01.11.2024 06:00:00.000 GMT+0200,2751.625,2751.945,2751.025,2751.245,245339.9982
01.11.2024 06:15:00.000 GMT+0200,2751.245,2751.675,2750.615,2751.605,129720.0004
01.11.2024 06:30:00.000 GMT+0200,2751.585,2752.305,2751.095,2752.085,149490.0004
01.11.2024 06:45:00.000 GMT+0200,2752.085,2752.815,2751.295,2752.095,246780.0026
01.11.2024 07:00:00.000 GMT+0200,2752.095,2752.888,2752.065,2752.385,268620.00080000004
01.11.2024 07:15:00.000 GMT+0200,2752.435,2752.865,2751.485,2752.005,345089.9982
01.11.2024 07:30:00.000 GMT+0200,2751.965,2753.988,2751.724,2752.975,701369.9885999999
01.11.2024 07:45:00.000 GMT+0200,2753.008,2755.045,2752.675,2754.825,622500.0025
01.11.2024 08:00:00.000 GMT+0200,2754.855,2757.535,2754.615,2756.545,846720.0027
01.11.2024 08:15:00.000 GMT+0200,2756.525,2756.565,2752.435,2752.705,814920.0006000003
01.11.2024 08:30:00.000 GMT+0200,2752.705,2754.045,2751.145,2751.615,758639.9913
01.11.2024 08:45:00.000 GMT+0200,2751.565,2753.445,2751.565,2751.858,703829.9961000001
01.11.2024 09:00:00.000 GMT+0200,2751.855,2753.025,2749.875,2750.225,656130.0092
01.11.2024 09:15:00.000 GMT+0200,2750.225,2751.895,2749.715,2750.005,695610.0015
01.11.2024 09:30:00.000 GMT+0200,2749.985,2750.455,2747.055,2747.195,1365829.9895000001
01.11.2024 09:45:00.000 GMT+0200,2747.195,2749.605,2747.135,2749.555,1679429.9707
01.11.2024 10:00:00.000 GMT+0200,2749.535,2752.765,2748.455,2752.355,1283580.0052
01.11.2024 10:15:00.000 GMT+0200,2752.345,2754.338,2751.535,2753.978,913330.0016
01.11.2024 10:30:00.000 GMT+0200,2753.988,2754.948,2751.775,2754.655,747719.9977999999
01.11.2024 10:45:00.000 GMT+0200,2754.655,2754.655,2751.295,2753.335,648580.0073
01.11.2024 11:00:00.000 GMT+0200,2753.335,2755.045,2752.225,2754.985,473629.9999
01.11.2024 11:15:00.000 GMT+0200,2754.985,2755.345,2752.028,2752.974,484030.0027
01.11.2024 11:30:00.000 GMT+0200,2752.974,2753.018,2747.854,2750.995,761720.0090000001
01.11.2024 11:45:00.000 GMT+0200,2750.975,2752.485,2749.845,2751.255,495129.9969
01.11.2024 12:00:00.000 GMT+0200,2751.255,2751.735,2750.225,2750.295,642359.9998
01.11.2024 12:15:00.000 GMT+0200,2750.295,2750.595,2747.155,2747.245,1041160.0174999998
01.11.2024 12:30:00.000 GMT+0200,2747.265,2748.215,2744.685,2746.905,897869.9964999999
01.11.2024 12:45:00.000 GMT+0200,2746.915,2750.075,2746.545,2749.515,854510.0094000001
01.11.2024 13:00:00.000 GMT+0200,2749.535,2752.945,2749.535,2751.485,671190.0048
01.11.2024 13:15:00.000 GMT+0200,2751.485,2753.985,2751.275,2752.195,392139.99640000006
01.11.2024 13:30:00.000 GMT+0200,2752.195,2753.315,2751.525,2752.815,341740.001
01.11.2024 13:45:00.000 GMT+0200,2752.815,2753.725,2751.925,2752.795,545540.0021
01.11.2024 14:00:00.000 GMT+0200,2752.815,2754.085,2751.535,2753.685,650020.0127999999
01.11.2024 14:15:00.000 GMT+0200,2753.725,2754.515,2748.938,2748.938,955089.9976
01.11.2024 14:30:00.000 GMT+0200,2749.208,2759.725,2747.985,2755.825,1740759.9870999996
01.11.2024 14:45:00.000 GMT+0200,2755.795,2758.405,2752.698,2753.688,1718919.9962000002
01.11.2024 15:00:00.000 GMT+0200,2753.635,2761.345,2753.494,2760.935,1101980.0045
01.11.2024 15:15:00.000 GMT+0200,2760.935,2762.048,2753.178,2753.535,1079119.9952
01.11.2024 15:30:00.000 GMT+0200,2753.565,2759.415,2751.995,2758.185,1328089.9896000004
01.11.2024 15:45:00.000 GMT+0200,2758.215,2759.345,2755.458,2755.458,809200.0055
01.11.2024 16:00:00.000 GMT+0200,2755.778,2758.728,2753.008,2756.505,2151680.0002
01.11.2024 16:15:00.000 GMT+0200,2756.495,2756.865,2747.918,2751.655,1308939.9897
01.11.2024 16:30:00.000 GMT+0200,2751.655,2752.625,2739.575,2739.718,2066920.0048
01.11.2024 16:45:00.000 GMT+0200,2739.718,2747.495,2739.654,2747.105,1324080.0165
01.11.2024 17:00:00.000 GMT+0200,2747.215,2748.165,2742.448,2747.385,1753079.9881000002
01.11.2024 17:15:00.000 GMT+0200,2747.335,2750.145,2747.015,2750.145,2048520.0061999997
01.11.2024 17:30:00.000 GMT+0200,2750.145,2750.155,2746.085,2746.445,977319.9969000001
01.11.2024 17:45:00.000 GMT+0200,2746.435,2746.648,2742.635,2744.635,2243000.0006999997
01.11.2024 18:00:00.000 GMT+0200,2744.625,2746.005,2742.565,2743.225,1921659.9836000002
01.11.2024 18:15:00.000 GMT+0200,2743.195,2744.425,2742.485,2743.465,1684100.0093999999
01.11.2024 18:30:00.000 GMT+0200,2743.465,2745.145,2740.735,2741.195,1642860.0102000004
01.11.2024 18:45:00.000 GMT+0200,2741.165,2743.285,2740.335,2743.005,1811759.9786
01.11.2024 19:00:00.000 GMT+0200,2743.005,2743.785,2741.475,2742.145,1568249.9933
01.11.2024 19:15:00.000 GMT+0200,2742.165,2742.645,2739.075,2739.795,1371840.0076
01.11.2024 19:30:00.000 GMT+0200,2739.795,2739.815,2735.335,2735.515,1624430.0010000002
01.11.2024 19:45:00.000 GMT+0200,2735.535,2737.715,2734.985,2736.215,1621229.9985000002
01.11.2024 20:00:00.000 GMT+0200,2736.178,2736.815,2733.885,2734.565,1443190.0083
01.11.2024 20:15:00.000 GMT+0200,2734.605,2737.915,2733.405,2737.165,1533849.9993999999
01.11.2024 20:30:00.000 GMT+0200,2737.165,2737.895,2735.915,2736.665,1156720.0012
01.11.2024 20:45:00.000 GMT+0200,2736.665,2737.605,2735.945,2736.085,1088970.0093
01.11.2024 21:00:00.000 GMT+0200,2736.115,2736.935,2734.065,2736.485,1380670.0036
01.11.2024 21:15:00.000 GMT+0200,2736.485,2736.625,2733.095,2733.475,1002099.9964
01.11.2024 21:30:00.000 GMT+0200,2733.445,2735.725,2733.445,2735.095,861390.0020999998
01.11.2024 21:45:00.000 GMT+0200,2735.125,2735.235,2733.395,2734.035,821389.9955999999
01.11.2024 22:00:00.000 GMT+0200,2734.025,2734.785,2733.355,2734.565,566930.0033999999
01.11.2024 22:15:00.000 GMT+0200,2734.575,2734.628,2733.168,2734.425,412750.00289999996
01.11.2024 22:30:00.000 GMT+0200,2734.415,2734.945,2733.635,2734.405,518690.005
01.11.2024 22:45:00.000 GMT+0200,2734.505,2736.675,2734.305,2735.895,521290.00039999996
04.11.2024 01:00:00.000 GMT+0200,2733.298,2739.275,2730.000,2736.545,927744.0010999999
04.11.2024 01:15:00.000 GMT+0200,2736.565,2739.355,2736.135,2739.105,447450.00369999994
04.11.2024 01:30:00.000 GMT+0200,2739.125,2740.215,2737.685,2739.545,225810.0014
04.11.2024 01:45:00.000 GMT+0200,2739.515,2739.825,2738.085,2738.235,140309.999
04.11.2024 02:00:00.000 GMT+0200,2738.205,2739.815,2737.065,2737.715,388520.00519999996
04.11.2024 02:15:00.000 GMT+0200,2737.705,2739.595,2736.835,2739.425,295200.00330000004
04.11.2024 02:30:00.000 GMT+0200,2739.395,2739.395,2737.865,2738.365,252420.0011
04.11.2024 02:45:00.000 GMT+0200,2738.365,2740.814,2738.365,2740.235,441059.99370000005
04.11.2024 03:00:00.000 GMT+0200,2740.215,2741.198,2735.185,2736.565,1384080.0076
04.11.2024 03:15:00.000 GMT+0200,2736.545,2739.165,2736.385,2737.975,606420.0046999999
04.11.2024 03:30:00.000 GMT+0200,2737.905,2739.745,2737.225,2738.125,423720.00009999995
04.11.2024 03:45:00.000 GMT+0200,2738.125,2741.065,2737.475,2739.775,440520.00519999996
04.11.2024 04:00:00.000 GMT+0200,2739.775,2740.885,2737.975,2738.015,391710.003
04.11.2024 04:15:00.000 GMT+0200,2738.015,2739.015,2736.845,2738.365,280290.0001
04.11.2024 04:30:00.000 GMT+0200,2738.365,2739.275,2737.015,2738.925,589290.0012
04.11.2024 04:45:00.000 GMT+0200,2738.935,2740.378,2738.054,2739.778,981539.9907000001
04.11.2024 05:00:00.000 GMT+0200,2739.765,2741.945,2739.195,2741.855,901890.0020000002
04.11.2024 05:15:00.000 GMT+0200,2741.915,2742.185,2740.075,2742.045,361560.001
04.11.2024 05:30:00.000 GMT+0200,2742.015,2742.315,2740.385,2741.175,501779.99820000003
04.11.2024 05:45:00.000 GMT+0200,2741.155,2741.275,2740.305,2740.845,151319.9988
04.11.2024 06:00:00.000 GMT+0200,2740.825,2741.895,2740.335,2741.155,163919.9998
04.11.2024 06:15:00.000 GMT+0200,2741.155,2741.255,2739.595,2739.705,130529.99939999999
04.11.2024 06:30:00.000 GMT+0200,2739.705,2741.845,2739.585,2741.625,159899.9999
04.11.2024 06:45:00.000 GMT+0200,2741.645,2742.085,2740.655,2740.905,210689.99819999997
04.11.2024 07:00:00.000 GMT+0200,2740.905,2742.695,2739.885,2742.615,539759.9983999999
04.11.2024 07:15:00.000 GMT+0200,2742.635,2743.585,2740.725,2740.875,344539.99889999995
04.11.2024 07:30:00.000 GMT+0200,2740.875,2740.905,2738.284,2739.205,581370.0016
04.11.2024 07:45:00.000 GMT+0200,2739.215,2741.435,2737.554,2741.415,424800.0011000001
04.11.2024 08:00:00.000 GMT+0200,2741.444,2741.465,2737.365,2737.764,373560.0018
04.11.2024 08:15:00.000 GMT+0200,2737.804,2738.394,2735.634,2738.218,837189.9983999999
04.11.2024 08:30:00.000 GMT+0200,2738.215,2738.505,2736.915,2737.905,535860.0039000001
04.11.2024 08:45:00.000 GMT+0200,2737.908,2741.335,2737.425,2741.265,437249.9996
04.11.2024 09:00:00.000 GMT+0200,2741.265,2744.675,2740.595,2742.595,1351039.9981
04.11.2024 09:15:00.000 GMT+0200,2742.595,2743.045,2739.485,2739.755,252820.00040000002
04.11.2024 09:30:00.000 GMT+0200,2739.705,2740.325,2737.988,2737.998,572680.0032
04.11.2024 09:45:00.000 GMT+0200,2737.995,2737.995,2735.008,2735.695,799299.9909
04.11.2024 10:00:00.000 GMT+0200,2735.685,2737.105,2734.145,2735.725,1069590.0023000003
04.11.2024 10:15:00.000 GMT+0200,2735.685,2736.215,2733.745,2735.595,709620.0026
04.11.2024 10:30:00.000 GMT+0200,2735.615,2738.388,2734.605,2736.435,638660.0026
04.11.2024 10:45:00.000 GMT+0200,2736.424,2736.945,2731.765,2733.225,715859.9951000001
04.11.2024 11:00:00.000 GMT+0200,2733.215,2734.878,2732.435,2733.715,552249.9959
04.11.2024 11:15:00.000 GMT+0200,2733.725,2741.618,2733.725,2741.055,590470.0048
04.11.2024 11:30:00.000 GMT+0200,2741.025,2743.115,2740.605,2740.605,556169.9979
04.11.2024 11:45:00.000 GMT+0200,2740.645,2743.935,2739.515,2743.195,492900.00080000004
04.11.2024 12:00:00.000 GMT+0200,2743.215,2745.105,2742.215,2744.405,365230.00549999997
04.11.2024 12:15:00.000 GMT+0200,2744.425,2744.435,2741.085,2741.858,247269.99790000002
04.11.2024 12:30:00.000 GMT+0200,2741.844,2742.285,2740.095,2740.885,399029.99620000005
04.11.2024 12:45:00.000 GMT+0200,2740.885,2741.095,2737.098,2738.425,492200.00230000005
04.11.2024 13:00:00.000 GMT+0200,2738.415,2739.955,2736.915,2737.765,515070.0005000001
04.11.2024 13:15:00.000 GMT+0200,2737.765,2738.355,2736.344,2737.695,683970.0022999999
04.11.2024 13:30:00.000 GMT+0200,2737.695,2740.655,2737.558,2739.205,782229.9944000001
04.11.2024 13:45:00.000 GMT+0200,2739.185,2740.865,2739.015,2740.515,250410.00100000002
04.11.2024 14:00:00.000 GMT+0200,2740.515,2743.018,2740.055,2740.695,496939.99620000005
04.11.2024 14:15:00.000 GMT+0200,2740.705,2742.005,2739.648,2740.125,284750.0028
04.11.2024 14:30:00.000 GMT+0200,2740.125,2742.065,2739.405,2741.895,296450.00299999997
04.11.2024 14:45:00.000 GMT+0200,2741.875,2743.935,2741.855,2743.265,340350.0021
04.11.2024 15:00:00.000 GMT+0200,2743.265,2744.388,2741.985,2744.005,598239.9991999998
04.11.2024 15:15:00.000 GMT+0200,2744.015,2744.725,2739.725,2740.525,878509.9946000001
04.11.2024 15:30:00.000 GMT+0200,2740.515,2744.855,2738.615,2744.485,1350319.9927
04.11.2024 15:45:00.000 GMT+0200,2744.485,2746.675,2744.105,2746.625,590170.0036
04.11.2024 16:00:00.000 GMT+0200,2746.625,2748.015,2745.105,2745.765,969590.0009000001
04.11.2024 16:15:00.000 GMT+0200,2745.745,2746.035,2742.095,2742.705,730690.0024999998
04.11.2024 16:30:00.000 GMT+0200,2742.675,2745.445,2737.765,2745.305,1891429.9942
04.11.2024 16:45:00.000 GMT+0200,2745.308,2745.498,2740.678,2743.055,1404529.9850999997
04.11.2024 17:00:00.000 GMT+0200,2743.055,2744.885,2741.125,2744.395,1855980.0124999997
04.11.2024 17:15:00.000 GMT+0200,2744.415,2745.445,2741.335,2741.525,778999.9992999999
04.11.2024 17:30:00.000 GMT+0200,2741.515,2742.495,2738.000,2741.415,1692565.0054
04.11.2024 17:45:00.000 GMT+0200,2741.415,2741.575,2737.565,2738.385,919694.9861000001
04.11.2024 18:00:00.000 GMT+0200,2738.385,2738.785,2735.074,2735.355,1710019.9984
04.11.2024 18:15:00.000 GMT+0200,2735.318,2738.105,2734.685,2737.745,1548740.0146
04.11.2024 18:30:00.000 GMT+0200,2737.715,2738.815,2734.945,2735.108,725489.9963
04.11.2024 18:45:00.000 GMT+0200,2735.135,2735.528,2732.195,2734.085,421349.9987
04.11.2024 19:00:00.000 GMT+0200,2734.095,2735.045,2731.638,2734.525,1133049.9890999997
04.11.2024 19:15:00.000 GMT+0200,2734.555,2737.875,2733.915,2737.445,392919.99860000005
04.11.2024 19:30:00.000 GMT+0200,2737.445,2737.885,2735.655,2736.185,408659.9983999999
04.11.2024 19:45:00.000 GMT+0200,2736.185,2738.325,2735.095,2738.275,416629.9959999999
04.11.2024 20:00:00.000 GMT+0200,2738.275,2738.535,2735.475,2736.975,384289.9983999999
04.11.2024 20:15:00.000 GMT+0200,2736.945,2738.455,2736.415,2736.688,530950.0004
04.11.2024 20:30:00.000 GMT+0200,2736.675,2739.115,2736.285,2737.828,606720.0014000001
04.11.2024 20:45:00.000 GMT+0200,2737.825,2738.265,2736.925,2738.105,268699.99710000004
04.11.2024 21:00:00.000 GMT+0200,2738.135,2739.295,2737.514,2737.965,300300.00120000006
04.11.2024 21:15:00.000 GMT+0200,2737.965,2738.615,2737.315,2737.448,302580.00230000005
04.11.2024 21:30:00.000 GMT+0200,2737.465,2739.558,2737.115,2738.668,457550.0024
04.11.2024 21:45:00.000 GMT+0200,2738.665,2739.375,2738.115,2738.178,755109.9939
04.11.2024 22:00:00.000 GMT+0200,2738.154,2738.175,2736.225,2736.795,412930.00229999993
04.11.2024 22:15:00.000 GMT+0200,2736.795,2738.358,2736.425,2738.175,404670
04.11.2024 22:30:00.000 GMT+0200,2738.148,2738.495,2736.228,2737.125,750510.0071000002
04.11.2024 22:45:00.000 GMT+0200,2737.135,2737.798,2736.398,2737.288,857789.9895999999
04.11.2024 23:00:00.000 GMT+0200,2737.268,2737.535,2736.358,2736.518,234759.99809999997
04.11.2024 23:15:00.000 GMT+0200,2736.475,2736.538,2735.805,2736.155,130889.99950000002
04.11.2024 23:30:00.000 GMT+0200,2736.178,2736.918,2735.965,2736.035,145450.0001
04.11.2024 23:45:00.000 GMT+0200,2736.015,2736.518,2735.915,2736.225,167560.00070000003
05.11.2024 01:00:00.000 GMT+0200,2735.698,2737.755,2735.698,2737.255,124570.00210000001
05.11.2024 01:15:00.000 GMT+0200,2737.205,2737.205,2736.535,2736.685,36809.9994
05.11.2024 01:30:00.000 GMT+0200,2736.665,2736.855,2736.285,2736.798,53639.9993
05.11.2024 01:45:00.000 GMT+0200,2736.828,2737.238,2735.855,2735.855,143280.0003
05.11.2024 02:00:00.000 GMT+0200,2735.895,2736.035,2733.934,2734.308,406829.99609999993
05.11.2024 02:15:00.000 GMT+0200,2734.308,2736.425,2733.908,2736.315,184169.9986
05.11.2024 02:30:00.000 GMT+0200,2736.295,2736.515,2735.295,2736.025,266220.00179999997
05.11.2024 02:45:00.000 GMT+0200,2736.035,2736.508,2734.825,2734.955,284700.00000000006
05.11.2024 03:00:00.000 GMT+0200,2734.935,2735.545,2733.885,2734.145,356189.9978
05.11.2024 03:15:00.000 GMT+0200,2734.145,2735.185,2732.845,2733.575,312809.9982
05.11.2024 03:30:00.000 GMT+0200,2733.635,2735.055,2732.815,2733.655,304380.0006
05.11.2024 03:45:00.000 GMT+0200,2733.705,2736.025,2732.938,2734.045,1122990.0040000002
05.11.2024 04:00:00.000 GMT+0200,2734.035,2735.185,2732.998,2734.725,1217569.9958
05.11.2024 04:15:00.000 GMT+0200,2734.725,2735.075,2733.335,2733.915,497640.0005
05.11.2024 04:30:00.000 GMT+0200,2733.945,2734.625,2725.545,2726.195,1268669.9927
05.11.2024 04:45:00.000 GMT+0200,2726.155,2728.855,2724.695,2728.345,1719689.9915000002
05.11.2024 05:00:00.000 GMT+0200,2728.345,2730.605,2727.915,2729.195,815880.008
05.11.2024 05:15:00.000 GMT+0200,2729.195,2730.375,2727.615,2730.205,216780.00069999998
05.11.2024 05:30:00.000 GMT+0200,2730.235,2734.195,2729.894,2733.815,350970.0029
05.11.2024 05:45:00.000 GMT+0200,2733.785,2735.855,2733.225,2735.165,365580.0019000001
05.11.2024 06:00:00.000 GMT+0200,2735.165,2735.835,2734.675,2734.965,177120.00160000002
05.11.2024 06:15:00.000 GMT+0200,2734.995,2736.225,2734.605,2735.178,195420.001
05.11.2024 06:30:00.000 GMT+0200,2735.168,2735.195,2733.025,2734.778,347909.9953
05.11.2024 06:45:00.000 GMT+0200,2734.778,2735.285,2733.735,2734.315,349949.9996
05.11.2024 07:00:00.000 GMT+0200,2734.295,2735.295,2733.835,2735.145,482549.9998
05.11.2024 07:15:00.000 GMT+0200,2735.145,2736.395,2735.145,2735.565,467879.9966000001
05.11.2024 07:30:00.000 GMT+0200,2735.565,2737.095,2734.985,2735.355,843509.9888000002
05.11.2024 07:45:00.000 GMT+0200,2735.375,2735.375,2731.785,2732.435,1060889.9927
05.11.2024 08:00:00.000 GMT+0200,2732.425,2734.655,2731.605,2733.895,781169.9975
05.11.2024 08:15:00.000 GMT+0200,2733.885,2734.865,2733.045,2733.975,490500.00490000006
05.11.2024 08:30:00.000 GMT+0200,2733.975,2738.165,2733.665,2737.635,590160.0031
05.11.2024 08:45:00.000 GMT+0200,2737.665,2738.705,2737.035,2737.675,393330.0003
05.11.2024 09:00:00.000 GMT+0200,2737.685,2740.845,2737.065,2740.555,555229.9991
05.11.2024 09:15:00.000 GMT+0200,2740.555,2741.235,2739.275,2740.695,387559.9994999999
05.11.2024 09:30:00.000 GMT+0200,2740.695,2740.695,2736.055,2736.305,770040.0054
05.11.2024 09:45:00.000 GMT+0200,2736.275,2737.068,2735.065,2736.305,1097120.002
05.11.2024 10:00:00.000 GMT+0200,2736.335,2736.335,2731.958,2732.275,1379795.0111
05.11.2024 10:15:00.000 GMT+0200,2732.275,2736.215,2732.145,2735.905,1057120.0027
05.11.2024 10:30:00.000 GMT+0200,2735.925,2739.764,2735.685,2738.885,403429.99820000003
05.11.2024 10:45:00.000 GMT+0200,2738.885,2743.135,2738.745,2742.415,385320.00029999996
05.11.2024 11:00:00.000 GMT+0200,2742.415,2744.735,2741.605,2744.545,457430.0051
05.11.2024 11:15:00.000 GMT+0200,2744.595,2744.935,2742.315,2742.705,336049.9987
05.11.2024 11:30:00.000 GMT+0200,2742.705,2742.795,2740.988,2741.985,366650.00009999995
05.11.2024 11:45:00.000 GMT+0200,2741.985,2742.055,2738.735,2739.825,1042990.0008
05.11.2024 12:00:00.000 GMT+0200,2739.805,2739.995,2737.055,2737.485,1149100.0093
05.11.2024 12:15:00.000 GMT+0200,2737.515,2737.715,2735.495,2737.475,862449.9961999998
05.11.2024 12:30:00.000 GMT+0200,2737.485,2740.115,2736.805,2738.745,1126640.0033999998
05.11.2024 12:45:00.000 GMT+0200,2738.745,2739.445,2737.045,2737.725,314290.001
05.11.2024 13:00:00.000 GMT+0200,2737.715,2740.348,2737.715,2739.855,573240.0059000001
05.11.2024 13:15:00.000 GMT+0200,2739.865,2740.935,2738.535,2740.885,372279.9979000001
05.11.2024 13:30:00.000 GMT+0200,2740.895,2742.395,2739.825,2740.255,488829.9999
05.11.2024 13:45:00.000 GMT+0200,2740.255,2742.825,2739.195,2741.595,466819.9942999999
05.11.2024 14:00:00.000 GMT+0200,2741.585,2742.985,2741.205,2741.985,334549.9987
05.11.2024 14:15:00.000 GMT+0200,2741.985,2742.408,2739.905,2740.135,256750.00079999998
05.11.2024 14:30:00.000 GMT+0200,2740.115,2740.515,2738.985,2739.555,259469.99900000004
05.11.2024 14:45:00.000 GMT+0200,2739.525,2740.345,2737.448,2737.774,532360.0024
05.11.2024 15:00:00.000 GMT+0200,2737.785,2738.865,2736.898,2738.515,1164869.9976000001
05.11.2024 15:15:00.000 GMT+0200,2738.505,2741.855,2736.248,2741.745,1254640.0224
05.11.2024 15:30:00.000 GMT+0200,2741.748,2744.388,2741.215,2744.308,631690.0031999999
05.11.2024 15:45:00.000 GMT+0200,2744.298,2746.568,2743.395,2744.605,700649.9936999999
05.11.2024 16:00:00.000 GMT+0200,2744.605,2746.695,2743.125,2744.145,545520.002
05.11.2024 16:15:00.000 GMT+0200,2744.125,2747.608,2743.345,2747.548,568360.0008
05.11.2024 16:30:00.000 GMT+0200,2747.648,2749.875,2744.165,2745.055,1750030.0149000003
05.11.2024 16:45:00.000 GMT+0200,2745.015,2747.008,2741.295,2746.588,1770170.0104999999
05.11.2024 17:00:00.000 GMT+0200,2746.205,2746.424,2736.565,2737.785,2026240.0059
05.11.2024 17:15:00.000 GMT+0200,2737.765,2738.455,2733.345,2733.895,2529630.0053000003
05.11.2024 17:30:00.000 GMT+0200,2733.875,2738.715,2732.908,2738.125,1647859.9981
05.11.2024 17:45:00.000 GMT+0200,2738.125,2742.105,2737.365,2741.925,1304059.9936
05.11.2024 18:00:00.000 GMT+0200,2741.925,2744.425,2740.945,2741.995,629869.9976
05.11.2024 18:15:00.000 GMT+0200,2741.995,2741.995,2737.615,2737.805,474179.99989999994
05.11.2024 18:30:00.000 GMT+0200,2737.828,2738.655,2736.235,2737.875,958560.0029
05.11.2024 18:45:00.000 GMT+0200,2737.905,2741.155,2737.765,2738.865,1421439.9977
05.11.2024 19:00:00.000 GMT+0200,2738.895,2741.905,2738.155,2741.755,1009939.9909999999
05.11.2024 19:15:00.000 GMT+0200,2741.755,2743.585,2741.665,2743.165,540880.0001000001
05.11.2024 19:30:00.000 GMT+0200,2743.135,2743.485,2740.695,2741.685,283889.9986
05.11.2024 19:45:00.000 GMT+0200,2741.685,2742.795,2741.405,2741.875,263170.0002
05.11.2024 20:00:00.000 GMT+0200,2741.905,2743.785,2741.035,2741.745,697100.0078000001
05.11.2024 20:15:00.000 GMT+0200,2741.815,2741.925,2739.585,2740.465,755050.0034
05.11.2024 20:30:00.000 GMT+0200,2740.485,2741.255,2739.295,2741.075,281070.0023
05.11.2024 20:45:00.000 GMT+0200,2741.045,2741.925,2740.675,2741.135,232739.99979999996
05.11.2024 21:00:00.000 GMT+0200,2741.135,2741.425,2739.375,2740.185,193339.9984
05.11.2024 21:15:00.000 GMT+0200,2740.175,2742.145,2739.875,2740.465,234949.9996
05.11.2024 21:30:00.000 GMT+0200,2740.485,2742.115,2739.945,2742.045,478019.99940000003
05.11.2024 21:45:00.000 GMT+0200,2742.075,2742.125,2740.035,2740.345,792470.0044000002
05.11.2024 22:00:00.000 GMT+0200,2740.345,2741.805,2739.495,2741.465,340189.9974
05.11.2024 22:15:00.000 GMT+0200,2741.475,2741.765,2740.735,2741.475,545710.0027999999
05.11.2024 22:30:00.000 GMT+0200,2741.445,2741.765,2740.365,2740.745,494200.00049999997
05.11.2024 22:45:00.000 GMT+0200,2740.765,2743.375,2740.165,2742.885,786520.0013
05.11.2024 23:00:00.000 GMT+0200,2742.895,2743.655,2742.425,2743.465,309679.9988
05.11.2024 23:15:00.000 GMT+0200,2743.495,2744.705,2743.275,2744.445,116059.9992
05.11.2024 23:30:00.000 GMT+0200,2744.445,2744.725,2743.925,2744.075,87869.99979999999
05.11.2024 23:45:00.000 GMT+0200,2744.095,2744.135,2743.298,2743.694,139879.9997
06.11.2024 01:00:00.000 GMT+0200,2742.898,2743.855,2741.848,2743.205,187800.00180000003
06.11.2024 01:15:00.000 GMT+0200,2743.175,2743.785,2742.435,2743.655,48689.999299999996
06.11.2024 01:30:00.000 GMT+0200,2743.625,2744.805,2742.778,2744.678,290339.99569999997
06.11.2024 01:45:00.000 GMT+0200,2744.745,2746.215,2744.295,2745.495,577350.0074
06.11.2024 02:00:00.000 GMT+0200,2745.485,2745.498,2741.705,2742.585,879550.0009
06.11.2024 02:15:00.000 GMT+0200,2742.645,2743.465,2735.185,2737.265,609420.0035999999
06.11.2024 02:30:00.000 GMT+0200,2737.265,2739.915,2736.365,2739.265,512490.0044999999
06.11.2024 02:45:00.000 GMT+0200,2739.075,2739.984,2736.855,2737.845,1018620.0009999999
06.11.2024 03:00:00.000 GMT+0200,2737.875,2738.795,2732.615,2738.795,2548094.9915
06.11.2024 03:15:00.000 GMT+0200,2738.775,2742.615,2738.095,2740.975,1434030.0113
